Load GaoDataSet from dataset/solub_train.csv ... done (8205 lines, 14.448 seconds) 
>>> Training of the Model >>>
Start at:  Thu May 12 10:42:22 2022
PID:       807037
# of all graphs/labels:      8204
# of training graphs/labels: 6563
# of test graphs/labels:     1641
Learning rate:               1E-03
Batch size:                  64
Maximum epochs:              5
Output frequency:            1
Params filename prefix:      models/solub
Device:                      cuda:0
----------------------------------------------------------------------------------------------------
     Epoch    TrainingLoss        TestLoss         Time(s)   SavePrefix
----------------------------------------------------------------------------------------------------
         0          0.0051          0.0053         33.0704   models/solub-0
         1          0.0019          0.0025         31.2474   models/solub-1
         2          0.0012          0.0020         31.7205   models/solub-2
         3          0.0006          0.0017         31.3036   models/solub-3
         4          0.0006          0.0018         32.1579   models/solub-4
         5          0.0006          0.0018         32.1716   models/solub-5
----------------------------------------------------------------------------------------------------
Final loss: 0.0006
Total training time: 191.6715 seconds
>>> Training of the Model Accomplished! >>>
End at:  Thu May 12 10:45:33 2022
 4234     -0.00731445     -0.02509205
 4235     -0.03086673     -0.03434525
 4236     -0.03013389     -0.02322895
 4237     -0.02364818     -0.05424710
 4238      0.01421187     -0.02462772
 4239     -0.03542456     -0.02037219
 4240     -0.03155970     -0.01236867
 4241     -0.01556783     -0.01996655
 4242     -0.03597062     -0.01286827
 4243     -0.02806123     -0.02889275
 4244     -0.01933432     -0.01353519
 4245      0.00081598     -0.03855985
 4246     -0.03372306     -0.09067624
 4247      0.01066601     -0.04927487
 4248     -0.01924574     -0.03117589
 4249     -0.00796811     -0.02676360
 4250     -0.00514658     -0.02544734
 4251     -0.01833238     -0.01994066
 4252     -0.03382869     -0.01542997
 4253     -0.02376142     -0.02133807
 4254     -0.01215410     -0.02001769
 4255     -0.03137556     -0.02531586
 4256     -0.00998777     -0.02164859
 4257     -0.02212506     -0.03073126
 4258     -0.00529819     -0.02220924
 4259     -0.00875925     -0.02632129
 4260      0.02180637     -0.03044280
 4261     -0.03093485     -0.01869594
 4262     -0.02506231     -0.02736782
 4263     -0.03655011     -0.01079078
 4264     -0.01700854     -0.01607133
 4265     -0.02330303     -0.02008177
 4266     -0.03702140     -0.02050766
 4267     -0.03478851     -0.02949499
 4268     -0.02476527     -0.04085241
 4269     -0.03627645     -0.01658348
 4270      0.01329044     -0.04240745
 4271      0.00350383     -0.02471255
 4272     -0.01329734     -0.03723046
 4273     -0.01667026     -0.01157326
 4274     -0.03333331     -0.01499086
 4275     -0.00448052     -0.03813646
 4276     -0.01719076     -0.03558081
 4277     -0.02552790     -0.01783332
 4278      0.02015620     -0.03044280
 4279     -0.03762004     -0.02009877
 4280     -0.01598185     -0.09136681
 4281      0.00252227     -0.02916272
 4282     -0.03453241     -0.03300288
 4283     -0.03633020     -0.04031294
 4284      0.00981761     -0.06015971
 4285     -0.03789306     -0.01520138
 4286     -0.03731706     -0.02235947
 4287     -0.02232189     -0.04064124
 4288      0.00097390     -0.02846009
 4289     -0.02517993     -0.03281443
 4290     -0.01772578     -0.03026022
 4291     -0.03469581     -0.02028206
 4292     -0.03665167     -0.06424752
 4293     -0.03623020     -0.02508005
 4294     -0.03787246     -0.02592373
 4295     -0.00753788     -0.02926809
 4296     -0.00944446     -0.03961108
 4297     -0.03742520     -0.01378727
 4298     -0.02072895     -0.08586323
 4299     -0.00514237     -0.02473311
 4300     -0.01809777     -0.03591152
 4301     -0.00807979     -0.03292073
 4302     -0.02072173     -0.03372362
 4303     -0.01950963     -0.03363452
 4304     -0.02155096     -0.02588831
 4305      0.03062933     -0.04963630
 4306     -0.01327684     -0.02131040
 4307     -0.01170506     -0.03072434
 4308     -0.00009991     -0.05523675
 4309     -0.03770559     -0.07099402
 4310     -0.02360986     -0.00745218
 4311      0.01821145     -0.04093215
 4312     -0.03110941     -0.02066118
 4313     -0.00222960     -0.05930208
 4314     -0.01437888     -0.02363443
 4315      0.00713046     -0.03272425
 4316     -0.02003910     -0.02282961
 4317      0.00176018     -0.03046133
 4318     -0.03687648     -0.01600027
 4319      0.01319706     -0.03703522
 4320     -0.00007057     -0.04013683
 4321     -0.02226748     -0.02906740
 4322     -0.03681991     -0.02841359
 4323     -0.01669140     -0.02873706
 4324     -0.00938958     -0.02030716
 4325     -0.03556218     -0.03769083
 4326     -0.03627913     -0.03300070
 4327     -0.02152384     -0.01772975
 4328     -0.01051530     -0.02989680
 4329     -0.02716543     -0.02734796
 4330     -0.03038062     -0.01525826
 4331     -0.03234292     -0.02277588
 4332     -0.03466261     -0.06151702
 4333      0.01724016     -0.02574367
 4334      0.00561847     -0.05282060
 4335      0.00782478     -0.01023344
 4336     -0.03724260     -0.02999034
 4337     -0.01843228     -0.05573472
 4338     -0.02898604     -0.00596063
 4339     -0.01106757     -0.01652263
 4340     -0.02780358     -0.02203223
 4341     -0.02494294     -0.03890032
 4342     -0.03670796     -0.01974407
 4343     -0.03191174     -0.03033151
 4344     -0.00076804     -0.02656189
 4345     -0.03726953     -0.02313055
 4346      0.00560504     -0.02883233
 4347     -0.03494961     -0.08746433
 4348     -0.00469205     -0.02725827
 4349     -0.01094449     -0.01913447
 4350     -0.02373603     -0.02584672
 4351     -0.02885012     -0.01441241
 4352     -0.02686568     -0.01074220
 4353     -0.02011415     -0.02249967
 4354      0.00237458     -0.03336056
 4355     -0.03034907     -0.02290269
 4356     -0.01414245     -0.03026732
 4357     -0.00579926     -0.02238945
 4358      0.02181035     -0.05531244
 4359     -0.03600920     -0.02557063
 4360     -0.03740326     -0.02705453
 4361     -0.03747384     -0.02632560
 4362     -0.03666358     -0.03317297
 4363     -0.03732155     -0.02148196
 4364      0.00136570     -0.03532283
 4365     -0.03756351     -0.02100223
 4366     -0.00319703     -0.01721906
 4367      0.00277565     -0.07591568
 4368     -0.03108327     -0.02626416
 4369     -0.02977523     -0.01892266
 4370      0.10739668     -0.02934291
 4371     -0.00656308     -0.03344399
 4372     -0.03819593     -0.06081080
 4373     -0.02902861     -0.03342644
 4374     -0.03655264     -0.00888370
 4375     -0.03549200     -0.02160945
 4376     -0.03161169     -0.02970907
 4377     -0.02627366     -0.02064865
 4378     -0.00240374     -0.02927474
 4379     -0.01458342     -0.02378775
 4380     -0.01246429     -0.01461255
 4381      0.00371298     -0.03718329
 4382      0.00102376     -0.01608788
 4383     -0.01583486     -0.02162803
 4384      0.01390279     -0.02846836
 4385     -0.03662905     -0.02799710
 4386     -0.03467461     -0.00924193
 4387     -0.03147002     -0.00117505
 4388     -0.00535977     -0.02221753
 4389     -0.00743981     -0.02662902
 4390     -0.01165917     -0.01342631
 4391     -0.03772819     -0.01994994
 4392     -0.00981297     -0.02741279
 4393     -0.02922386     -0.03065658
 4394     -0.03697222     -0.02165706
 4395     -0.03443190     -0.04963955
 4396     -0.03039436     -0.02631700
 4397     -0.01865748     -0.02475070
 4398     -0.02067566     -0.02543025
 4399      0.00877256     -0.02981768
 4400     -0.01840687     -0.01936658
 4401      0.00320962     -0.03591334
 4402     -0.01655738     -0.01192564
 4403     -0.01249722     -0.02632069
 4404     -0.00823112     -0.03153574
 4405     -0.03767811     -0.01895571
 4406     -0.03551733     -0.01921834
 4407     -0.03464290     -0.04680299
 4408     -0.01724773     -0.02247948
 4409     -0.01960391     -0.07641871
 4410     -0.01621230     -0.02223180
 4411     -0.01983113     -0.01911689
 4412      0.00666418     -0.06103512
 4413      1.47311693     -0.01141286
 4414     -0.03747791     -0.04083279
 4415     -0.03097768     -0.02451512
 4416     -0.03120179     -0.02216419
 4417     -0.03777583     -0.01724508
 4418     -0.01967894     -0.02529692
 4419     -0.02305938     -0.04471064
 4420     -0.01423594     -0.03081322
 4421     -0.02439235     -0.01679294
 4422      0.01202578     -0.03476698
 4423     -0.03657771     -0.03537010
 4424     -0.01779980     -0.01230466
 4425     -0.01924865     -0.02117340
 4426     -0.03557607     -0.00627768
 4427     -0.03787297     -0.02009929
 4428     -0.03731011     -0.01759047
 4429     -0.01713454     -0.02091188
 4430     -0.01410964     -0.01941853
 4431     -0.01412979     -0.02630424
 4432     -0.03392486     -0.03178354
 4433     -0.03625100     -0.02561339
 4434     -0.03766514     -0.02321327
 4435     -0.01829048     -0.01649812
 4436     -0.02307727     -0.02081794
 4437     -0.03775811     -0.02183525
 4438     -0.01803658     -0.02328318
 4439     -0.03351958     -0.02556884
 4440     -0.02874830     -0.03162567
 4441      0.02049330     -0.05158769
 4442      0.02085825     -0.03347964
 4443     -0.03534477     -0.02267665
 4444      0.00755755     -0.06422842
 4445     -0.03235110     -0.01672085
 4446     -0.00000554     -0.03997551
 4447      0.00152920     -0.02112667
 4448      0.01615889     -0.02722312
 4449      0.00727884     -0.04787461
 4450     -0.01469441     -0.01827436
 4451     -0.03603697     -0.03704530
 4452     -0.02992503     -0.02745228
 4453     -0.03521113     -0.01575072
 4454      0.05524129     -0.07885431
 4455     -0.03140781     -0.03984986
 4456     -0.00097689     -0.02971828
 4457     -0.01663297     -0.02435769
 4458     -0.01584746     -0.02337087
 4459     -0.01727224     -0.01876882
 4460     -0.03595273     -0.01172777
 4461      0.02382142     -0.04050537
 4462      0.00665765     -0.03069818
 4463      0.01221332     -0.07964154
 4464     -0.03609235     -0.03391143
 4465     -0.03384718     -0.02243024
 4466     -0.00669551     -0.03044505
 4467      0.01578322     -0.04684205
 4468     -0.01160123     -0.08954176
 4469     -0.01414935     -0.03557474
 4470      0.00870892     -0.01721906
 4471      0.02202211     -0.02951419
 4472     -0.01217608     -0.02404068
 4473     -0.03606119     -0.02071323
 4474     -0.01028038     -0.03157757
 4475     -0.02118803     -0.02949962
 4476     -0.01209662     -0.02111035
 4477     -0.00817057     -0.02626085
 4478     -0.00047061     -0.01992447
 4479     -0.03528003     -0.02035169
 4480     -0.01744496     -0.01338334
 4481      0.00848739     -0.03594925
 4482     -0.02499553     -0.03003146
 4483     -0.03275887     -0.02499964
 4484     -0.03291891     -0.01265087
 4485     -0.03780297     -0.03760663
 4486     -0.01306316     -0.03148495
 4487      0.03340989     -0.05597042
 4488     -0.03605999     -0.02618426
 4489     -0.02954361     -0.02831687
 4490      0.01161629     -0.03609885
 4491     -0.02523737     -0.03429349
 4492     -0.03738310     -0.00955189
 4493     -0.01842542     -0.02480540
 4494     -0.03514540     -0.02021596
 4495     -0.01870754     -0.02737717
 4496     -0.01390118     -0.03000123
 4497      0.01436154     -0.03037835
 4498     -0.03749514     -0.03546961
 4499     -0.01221218     -0.01409682
 4500     -0.01727148     -0.02834374
 4501     -0.03470695     -0.02510890
 4502      0.00583351     -0.06125206
 4503     -0.01114063     -0.02692707
 4504     -0.02652342     -0.01951684
 4505     -0.03159096     -0.01816974
 4506     -0.03108321     -0.03467599
 4507     -0.01934529     -0.01523998
 4508     -0.03581227     -0.02699023
 4509     -0.02720974     -0.01785495
 4510     -0.03700133     -0.01926938
 4511     -0.02050154     -0.03836587
 4512     -0.02364378     -0.02241536
 4513     -0.03788654     -0.02066098
 4514     -0.03562724     -0.00358130
 4515     -0.03264043     -0.02221381
 4516     -0.03687905     -0.04247449
 4517     -0.00786825     -0.03669100
 4518     -0.02220030     -0.02180340
 4519     -0.03512707     -0.02898292
 4520     -0.02260125     -0.01988747
 4521     -0.02699464     -0.05567456
 4522     -0.03752597     -0.01974446
 4523     -0.01446307     -0.03862105
 4524     -0.01014046     -0.06476551
 4525     -0.02805207     -0.02399950
 4526     -0.01514070     -0.02202423
 4527     -0.03340308     -0.06037907
 4528     -0.00261726     -0.05190567
 4529     -0.03753052     -0.03162775
 4530     -0.02657324     -0.02367294
 4531     -0.02831349     -0.02311992
 4532     -0.01749028     -0.02592662
 4533     -0.02214310     -0.01723740
 4534     -0.01022488     -0.02789040
 4535     -0.03733810     -0.01964856
 4536     -0.01799787     -0.02251059
 4537     -0.00243245     -0.02744627
 4538      0.02113734     -0.02511941
 4539      0.01087459     -0.00861725
 4540     -0.01820641     -0.02608234
 4541     -0.01558233     -0.01922396
 4542     -0.01084165     -0.02883224
 4543     -0.02436201     -0.02817358
 4544     -0.01749898     -0.02135057
 4545     -0.02423366     -0.01124519
 4546     -0.03318061     -0.01726779
 4547      0.03959847     -0.06159740
 4548     -0.03751787     -0.00716543
 4549     -0.02208475     -0.01434155
 4550     -0.02806928     -0.01904571
 4551     -0.02050254     -0.02035668
 4552     -0.03788688     -0.03629484
 4553     -0.01097938     -0.02513604
 4554     -0.03775333     -0.02332381
 4555     -0.01790423     -0.04958878
 4556     -0.01874000     -0.02582575
 4557     -0.01859800     -0.01800630
 4558     -0.02180103     -0.01542498
 4559     -0.02011118     -0.01188336
 4560     -0.03731454     -0.02771051
 4561     -0.03564407     -0.01851314
 4562     -0.02447486     -0.03549706
 4563     -0.03777870     -0.03389775
 4564     -0.02155833     -0.04565301
 4565      0.00563549     -0.02926151
 4566     -0.00625606     -0.02305092
 4567     -0.01797243     -0.02716572
 4568     -0.03412258     -0.02727605
 4569      0.00142581     -0.02791724
 4570     -0.01826330     -0.02033346
 4571     -0.03611124     -0.01578635
 4572     -0.02181578     -0.02860990
 4573     -0.03654060     -0.02561843
 4574     -0.02688118     -0.03436687
 4575     -0.03562975     -0.03396631
 4576     -0.03784438     -0.03481684
 4577     -0.02423149     -0.07410670
 4578     -0.03768942     -0.01988776
 4579     -0.03672461     -0.01541391
 4580     -0.03718465     -0.01769195
 4581     -0.02255187     -0.02723843
 4582     -0.03754606     -0.02974289
 4583     -0.03767710     -0.01584968
 4584     -0.03784647     -0.03137660
 4585     -0.03546449     -0.01680382
 4586     -0.00319416     -0.03033708
 4587     -0.03624271     -0.02737152
 4588     -0.00447597     -0.02229651
 4589     -0.03188371     -0.06429147
 4590     -0.01945328     -0.02054266
 4591     -0.03268110     -0.02894910
 4592     -0.03716739     -0.03027386
 4593     -0.03396971     -0.03871143
 4594     -0.03477470      0.02113384
 4595     -0.02120254     -0.04813172
 4596     -0.03579947     -0.03015744
 4597     -0.01813919     -0.07759224
 4598     -0.03621980     -0.01804144
 4599     -0.02348106     -0.01157190
 4600     -0.03705623     -0.02233999
 4601     -0.03326347     -0.01832758
 4602     -0.03726158     -0.03084841
 4603     -0.03768018     -0.03381796
 4604     -0.03413791     -0.02774200
 4605     -0.03619695     -0.04442218
 4606     -0.03408836     -0.01814567
 4607     -0.00528761     -0.02765548
 4608     -0.02708685     -0.01164592
 4609     -0.01550752     -0.02657425
 4610     -0.02644719     -0.03692372
 4611     -0.01820045     -0.02042357
 4612     -0.00920483     -0.02817327
 4613     -0.03783413     -0.01844518
 4614     -0.02037717     -0.02040665
 4615     -0.03440906     -0.02911884
 4616     -0.01436257     -0.03261998
 4617     -0.03015596     -0.05017721
 4618     -0.03719870     -0.00915219
 4619     -0.03476925     -0.02581656
 4620      0.01506846     -0.02774826
 4621     -0.03319047     -0.02125212
 4622     -0.03866784     -0.03986228
 4623     -0.01970830     -0.03215906
 4624     -0.03445844     -0.02274529
 4625     -0.03789856     -0.01558822
 4626     -0.03661999     -0.03883123
 4627     -0.03196754     -0.03950898
 4628     -0.03862137     -0.04121013
 4629     -0.02539687     -0.03123529
 4630      0.01893222     -0.05761414
 4631     -0.03771281     -0.02411101
 4632     -0.00439006     -0.04223706
 4633     -0.03386459     -0.01580661
 4634      0.00431857     -0.03605947
 4635     -0.01694120     -0.01193626
 4636     -0.03326925     -0.03077398
 4637     -0.01447551     -0.02490370
 4638     -0.01534069     -0.02454610
 4639     -0.03493778     -0.04196512
 4640      0.00820934     -0.05792633
 4641     -0.03635396     -0.01156117
 4642     -0.02621859     -0.02183128
 4643     -0.02229559     -0.01525826
 4644     -0.03658112     -0.02189119
 4645      0.01707457     -0.05292622
 4646     -0.01929424     -0.04875118
 4647     -0.03068793     -0.01409348
 4648     -0.03478580     -0.02928257
 4649     -0.02108844     -0.03071658
 4650     -0.01962219     -0.02727793
 4651     -0.03210954     -0.02404417
 4652     -0.03764679     -0.03594932
 4653     -0.01818154     -0.02513874
 4654     -0.02822614     -0.01253607
 4655      0.02141715     -0.03205496
 4656     -0.03122863     -0.02248540
 4657     -0.03857648     -0.04061570
 4658      0.02449208     -0.04346125
 4659     -0.01878479     -0.02170234
 4660     -0.00269155     -0.03245654
 4661     -0.01574333     -0.02206810
 4662      0.00720868     -0.04987006
 4663      0.03010126     -0.04826486
 4664     -0.03380669     -0.02778769
 4665     -0.02907401     -0.04202098
 4666     -0.03744658     -0.02843431
 4667     -0.03415156     -0.03849501
 4668     -0.01650483     -0.01516474
 4669     -0.00845300     -0.01964481
 4670     -0.03722070     -0.03781011
 4671     -0.03393200     -0.01303947
 4672     -0.02208475     -0.01434155
 4673      0.02115585     -0.03096119
 4674     -0.02565887     -0.02002436
 4675     -0.01796353     -0.03661766
 4676     -0.03685590     -0.04694550
 4677     -0.02280323     -0.03325639
 4678     -0.00981297     -0.02741279
 4679     -0.03466837     -0.02570996
 4680     -0.00064724     -0.03490039
 4681     -0.03593993     -0.02853935
 4682     -0.03703624     -0.03444761
 4683     -0.00221720     -0.02034297
 4684     -0.01618614     -0.02017160
 4685     -0.02108420     -0.01972816
 4686     -0.00471095     -0.03449377
 4687     -0.03627737     -0.01584527
 4688     -0.01611167     -0.01871340
 4689     -0.03209250     -0.01889438
 4690     -0.00300547     -0.02897116
 4691     -0.02993094     -0.02367096
 4692     -0.03730250     -0.02314236
 4693     -0.03768942     -0.01988776
 4694     -0.03783774     -0.01302076
 4695     -0.03134914     -0.01762755
 4696     -0.03757560     -0.03014506
 4697     -0.00991397     -0.02374529
 4698     -0.02795357     -0.03403963
 4699      0.00985131     -0.03672362
 4700     -0.00374369     -0.02772902
 4701      0.05703008     -0.00953948
 4702     -0.02288336     -0.00944651
 4703     -0.03708236     -0.03311278
 4704     -0.03586364     -0.02858924
 4705     -0.01402677     -0.02345446
 4706      0.00208349     -0.02098197
 4707     -0.02320779     -0.02151965
 4708     -0.02058605     -0.02100315
 4709     -0.03773272     -0.04210855
 4710     -0.02582359     -0.01616356
 4711     -0.02773577     -0.01614031
 4712     -0.03239152     -0.04623849
 4713     -0.03494753     -0.02165269
 4714     -0.01535889     -0.02548413
 4715     -0.02346060     -0.01484312
 4716     -0.03652906     -0.01061330
 4717      0.00414029     -0.05101778
 4718     -0.03698597     -0.03235125
 4719     -0.01405436     -0.02720710
 4720     -0.02324515     -0.01521962
 4721     -0.00453395     -0.02269341
 4722      0.00416553     -0.01279155
 4723      0.00274635     -0.08127880
 4724     -0.00988206     -0.02922972
 4725     -0.03336708     -0.02805849
 4726     -0.02315335     -0.08046493
 4727     -0.03765975     -0.03069101
 4728      0.01117548     -0.03638663
 4729     -0.03261368     -0.02929658
 4730     -0.03688219     -0.03085708
 4731     -0.03388629     -0.03668641
 4732     -0.01211885     -0.02539926
 4733      0.00419028     -0.04451672
 4734      0.00294822     -0.04579338
 4735     -0.03420444     -0.01620951
 4736     -0.03351794     -0.02335572
 4737     -0.02875684     -0.03390868
 4738     -0.03451217     -0.03263266
 4739     -0.02667475     -0.02209927
 4740     -0.03387653     -0.02026900
 4741     -0.03779937     -0.05938789
 4742     -0.00300632     -0.02528354
 4743     -0.03745653     -0.03211001
 4744     -0.03090167     -0.02559309
 4745     -0.01057830     -0.01079307
 4746     -0.02426301     -0.00784912
 4747     -0.02736206     -0.02520556
 4748     -0.00831965     -0.02591280
 4749      0.01529836     -0.04050537
 4750      0.02348495     -0.03046250
 4751     -0.03596480     -0.03513123
 4752     -0.02327284     -0.03806558
 4753     -0.00853241     -0.02817058
 4754     -0.03037893     -0.04195809
 4755     -0.02915640     -0.02010796
 4756     -0.00557273     -0.03524069
 4757     -0.00079835     -0.02724915
 4758     -0.00859830     -0.03862076
 4759     -0.00252181     -0.01514679
 4760     -0.01266807     -0.02765038
 4761     -0.03733247     -0.03436502
 4762     -0.00919403     -0.01302908
 4763     -0.03706051     -0.08976176
 4764     -0.00330416     -0.02369669
 4765     -0.00292715     -0.02809616
 4766     -0.03401271     -0.02821124
 4767      0.00055054     -0.02968529
 4768     -0.03692148     -0.02098955
 4769     -0.03728063     -0.00574586
 4770     -0.00658121     -0.02596059
 4771     -0.02391489     -0.02129342
 4772     -0.02421383     -0.01967374
 4773     -0.01523834     -0.00823789
 4774     -0.03770590     -0.02166855
 4775     -0.01670140     -0.02484820
 4776     -0.00399206     -0.02748199
 4777     -0.01440704     -0.02511792
 4778      0.00260991     -0.02936793
 4779      0.01672350     -0.04172505
 4780     -0.03415618     -0.05535387
 4781     -0.01278289     -0.04084804
 4782     -0.01679635     -0.02855912
 4783     -0.02041769     -0.01592088
 4784     -0.00750845     -0.02935473
 4785     -0.03310897     -0.02189131
 4786     -0.03786556     -0.03276029
 4787     -0.00443018     -0.08434816
 4788     -0.03781088     -0.02208042
 4789      0.00683885     -0.03107950
 4790     -0.03541634     -0.03286043
 4791     -0.03547069     -0.02788053
 4792      0.01004177     -0.03819335
 4793     -0.03489186     -0.04093962
 4794     -0.02899328     -0.02911879
 4795     -0.03562832     -0.01816043
 4796     -0.03706847     -0.02349910
 4797     -0.01544429     -0.02933269
 4798      0.00551233     -0.02851684
 4799     -0.02207143     -0.02122766
 4800     -0.02164549     -0.03701555
 4801     -0.01209347     -0.02169694
 4802      0.00326299     -0.02554085
 4803     -0.01726712     -0.02147055
 4804     -0.01771316     -0.01773829
 4805     -0.03502212     -0.01677554
 4806     -0.02139625     -0.03288100
 4807     -0.03300902     -0.04067876
 4808     -0.02614917     -0.03435319
 4809      0.00652576     -0.04971302
 4810     -0.03520041     -0.03997743
 4811     -0.03789306     -0.01520138
 4812     -0.01915972     -0.02061018
 4813     -0.00927047     -0.01449179
 4814     -0.02431233     -0.02841415
 4815     -0.03069036     -0.02776021
 4816     -0.00918130     -0.03507153
 4817     -0.03579053     -0.01952250
 4818     -0.02300154     -0.02019329
 4819      0.02036617     -0.04979607
 4820     -0.00734024     -0.01701871
 4821     -0.03499401     -0.03481024
 4822     -0.01445835     -0.01871987
 4823     -0.01229578     -0.04117615
 4824     -0.02816238     -0.02140981
 4825     -0.01352833     -0.02901866
 4826     -0.03709078     -0.02024818
 4827     -0.03778697     -0.01798864
 4828     -0.03733561     -0.00342122
 4829     -0.02316907     -0.01236986
 4830      0.00221076     -0.02560078
 4831     -0.02955384     -0.03164966
 4832     -0.01004994     -0.02291807
 4833     -0.03529892     -0.03119300
 4834     -0.02854492     -0.02574215
 4835     -0.03866278     -0.02874545
 4836     -0.03292281     -0.04414647
 4837     -0.02079993     -0.01165885
 4838     -0.03690760     -0.02843438
 4839     -0.03161925     -0.01266265
 4840     -0.00438910     -0.03217120
 4841     -0.03759043     -0.01694836
 4842     -0.03452306     -0.02620481
 4843     -0.02825890     -0.02417351
 4844     -0.03493621     -0.06186130
 4845      0.01659834     -0.04050537
 4846     -0.03116749     -0.03933267
 4847     -0.01899631     -0.02115522
 4848     -0.02392896     -0.04551468
 4849     -0.03787931     -0.01803013
 4850     -0.02681862     -0.02777094
 4851     -0.03791160     -0.01762415
 4852      0.01152338     -0.02905632
 4853     -0.03576690     -0.02816610
 4854     -0.01025985     -0.02952879
 4855     -0.00086316     -0.03004708
 4856     -0.03464541     -0.01682969
 4857     -0.03706172     -0.02363924
 4858     -0.00096240     -0.02944505
 4859     -0.02318442     -0.01493237
 4860      0.00351273     -0.02496960
 4861     -0.00945956     -0.02907285
 4862     -0.00198230     -0.02911687
 4863     -0.03630741     -0.03187532
 4864     -0.02130376     -0.03854244
 4865      0.02022235     -0.02911758
 4866     -0.03549803     -0.02954850
 4867     -0.03458820     -0.08357027
 4868     -0.03641771     -0.08876344
 4869     -0.02736917     -0.04537108
 4870     -0.00245623     -0.02130857
 4871     -0.02078592     -0.04166549
 4872     -0.02842577     -0.02595327
 4873     -0.03732552     -0.02088692
 4874     -0.03160770     -0.00738557
 4875     -0.01692004     -0.03261948
 4876     -0.01973941     -0.00824814
 4877     -0.00284282     -0.03858306
 4878     -0.03758953     -0.04200443
 4879     -0.01218343     -0.01809146
 4880      0.00726409     -0.03037076
 4881      0.01677181     -0.03627998
 4882     -0.03758121     -0.01995270
 4883      0.02295885     -0.03791323
 4884     -0.03737972     -0.13693212
 4885     -0.03518457     -0.05055961
 4886     -0.03776441     -0.01679637
 4887     -0.02135380     -0.03304267
 4888     -0.03762929     -0.04143484
 4889     -0.03646858     -0.02648081
 4890     -0.02767336     -0.02314467
 4891     -0.03636144     -0.04907253
 4892     -0.01932375     -0.03030536
 4893     -0.01762557     -0.02305803
 4894     -0.03592857     -0.03024760
 4895      0.00103124     -0.04509932
 4896     -0.03788644     -0.02527090
 4897     -0.03496138     -0.05602799
 4898     -0.00357716     -0.02909641
 4899     -0.02268710     -0.01156567
 4900     -0.02507137     -0.00824814
 4901     -0.03550095     -0.05754153
 4902     -0.00360091     -0.02980118
 4903     -0.02521242     -0.03261831
 4904     -0.03511912     -0.02264357
 4905     -0.02753932     -0.03347030
 4906     -0.03696286     -0.03514245
 4907      0.01594682     -0.04172505
 4908     -0.01702977     -0.01999476
 4909     -0.02478951     -0.01305448
 4910     -0.03698072     -0.03668194
 4911      0.02104523     -0.07964466
 4912     -0.00963358     -0.02791367
 4913     -0.00901766     -0.03056707
 4914     -0.00110436     -0.05248699
 4915     -0.03719685     -0.02378109
 4916      0.02935192     -0.10697958
 4917     -0.01139021     -0.02216112
 4918     -0.03137953     -0.00861211
 4919     -0.03776055     -0.00924193
 4920     -0.02507196     -0.03416678
 4921     -0.03695623     -0.03326517
 4922     -0.00667321     -0.04857558
 4923     -0.03247909     -0.01457012
 4924     -0.03562239     -0.01642458
 4925     -0.02586728     -0.01482718
 4926     -0.02245831     -0.04640536
 4927     -0.01668942     -0.01484862
 4928     -0.01594186     -0.02600123
 4929     -0.00421687     -0.02436680
 4930      0.07891805     -0.07885440
 4931     -0.02929503     -0.01171157
 4932     -0.03224229     -0.02297255
 4933     -0.03689211     -0.02369655
 4934     -0.02504479     -0.02824402
 4935     -0.02281921     -0.09182027
 4936     -0.03462707     -0.02064231
 4937     -0.01686307     -0.02699334
 4938     -0.02117173     -0.01596993
 4939     -0.03152017     -0.08165848
 4940     -0.02092595     -0.02279917
 4941     -0.03026977     -0.05456872
 4942     -0.03390037     -0.01147382
 4943     -0.02670290     -0.01947560
 4944     -0.01871663     -0.01588659
 4945     -0.00976939     -0.04568689
 4946     -0.03471037     -0.01371994
 4947      0.02018501     -0.03370059
 4948     -0.03581425     -0.02506633
 4949     -0.03630257     -0.01429984
 4950     -0.01090176     -0.02360909
 4951     -0.03526901     -0.03091124
 4952     -0.02133550     -0.02374857
 4953     -0.02411436     -0.03105913
 4954     -0.00146734     -0.05871561
 4955     -0.03710812     -0.02557204
 4956     -0.01608706     -0.02319412
 4957      0.01530705     -0.02738820
 4958     -0.03017049     -0.02726497
 4959     -0.02643239     -0.03487990
 4960      0.02085027     -0.04012541
 4961     -0.03620529     -0.05010647
 4962     -0.02063601     -0.02294127
 4963     -0.03500116     -0.03473761
 4964     -0.01190308     -0.01860293
 4965     -0.03244379     -0.02586907
 4966     -0.03757402     -0.03964162
 4967      0.00337435     -0.03501602
 4968     -0.00841209     -0.01246961
 4969      0.03144613     -0.09191605
 4970     -0.03665813     -0.02179014
 4971     -0.01638527     -0.02139551
 4972     -0.01809216     -0.03160878
 4973     -0.01116374     -0.04044958
 4974     -0.02242176     -0.01847871
 4975     -0.03249217     -0.04073163
 4976     -0.01065401     -0.03534786
 4977     -0.01530820     -0.02803799
 4978      0.03786282     -0.05710620
 4979     -0.00457336     -0.03032434
 4980     -0.01146850     -0.02199056
 4981     -0.03299804     -0.01847651
 4982     -0.02760731     -0.01349318
 4983     -0.00366067     -0.01092571
 4984     -0.03572650     -0.01105851
 4985     -0.02660574     -0.02457742
 4986     -0.03530024     -0.02968510
 4987     -0.00287186     -0.04053383
 4988      0.00850164     -0.03155949
 4989     -0.01407318     -0.02505026
